ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,Default
5088470,F,N,Y,0,94500,Pensioner,Secondary / secondary special,Married,House / apartment,-22140,365243,1,0,0,0,None,2,0
5088472,F,N,Y,0,94500,Pensioner,Secondary / secondary special,Married,House / apartment,-22140,365243,1,0,0,0,None,2,0
5088473,F,N,Y,0,94500,Pensioner,Secondary / secondary special,Married,House / apartment,-22140,365243,1,0,0,0,None,2,0
5088474,F,N,Y,0,94500,Pensioner,Secondary / secondary special,Married,House / apartment,-22140,365243,1,0,0,0,None,2,0
5088475,F,N,Y,0,94500,Pensioner,Secondary / secondary special,Married,House / apartment,-22140,365243,1,0,0,0,None,2,0
5088478,F,N,Y,0,94500,Pensioner,Secondary / secondary special,Married,House / apartment,-22140,365243,1,0,0,0,None,2,0
5088479,F,N,Y,0,94500,Pensioner,Secondary / secondary special,Married,House / apartment,-22140,365243,1,0,0,0,None,2,0
5088489,M,Y,N,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14621,-834,1,0,0,1,Laborers,3,0
5088490,M,Y,N,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14621,-834,1,0,0,1,Laborers,3,0
5088496,F,N,N,0,189000,Working,Secondary / secondary special,Single / not married,House / apartment,-20701,-1746,1,0,0,0,Sales staff,1,0
5088498,F,N,N,0,189000,Working,Secondary / secondary special,Single / not married,House / apartment,-20701,-1746,1,0,0,0,Sales staff,1,0
5088499,F,N,N,0,189000,Working,Secondary / secondary special,Single / not married,House / apartment,-20701,-1746,1,0,0,0,Sales staff,1,0
5088501,M,Y,Y,0,72000,Working,Higher education,Married,House / apartment,-21897,-619,1,0,0,0,Security staff,2,0
5088502,M,Y,Y,0,72000,Working,Higher education,Married,House / apartment,-21897,-619,1,0,0,0,Security staff,2,0
5088503,M,Y,Y,0,72000,Working,Higher education,Married,House / apartment,-21897,-619,1,0,0,0,Security staff,2,0
5088532,M,Y,N,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12925,-1169,1,0,0,0,Drivers,3,0
5088536,F,N,Y,0,58500,Pensioner,Secondary / secondary special,Married,House / apartment,-24026,365243,1,0,0,0,None,2,0
5088563,F,N,Y,0,63000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-19708,-7500,1,0,0,0,Cooking staff,2,0
5088564,F,N,Y,0,63000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-19708,-7500,1,0,0,0,Cooking staff,2,0
5088565,F,N,Y,0,63000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-19708,-7500,1,0,0,0,Cooking staff,2,0
5088566,F,N,Y,0,63000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-19708,-7500,1,0,0,0,Cooking staff,2,0
5088567,F,N,Y,0,63000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-19708,-7500,1,0,0,0,Cooking staff,2,0
5088569,F,N,Y,0,63000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-19708,-7500,1,0,0,0,Cooking staff,2,0
5088625,F,N,N,0,58500,Commercial associate,Secondary / secondary special,Married,House / apartment,-16377,-2417,1,1,1,0,None,2,0
5088626,M,Y,Y,0,256500,Commercial associate,Higher education,Married,House / apartment,-17046,-4272,1,0,0,0,Managers,2,0
5088655,F,Y,Y,1,157500,Working,Higher education,Married,House / apartment,-16680,-2477,1,0,0,0,Managers,3,0
5088656,F,Y,Y,1,157500,Working,Higher education,Married,House / apartment,-16680,-2477,1,0,0,0,Managers,3,0
5088657,F,Y,Y,1,157500,Working,Higher education,Married,House / apartment,-16680,-2477,1,0,0,0,Managers,3,0
5088673,M,Y,Y,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,-9220,-1473,1,0,0,0,Core staff,1,0
5088683,M,Y,Y,0,184500,Commercial associate,Secondary / secondary special,Married,With parents,-19876,-499,1,0,0,0,Security staff,2,0
5088684,M,Y,Y,0,184500,Commercial associate,Secondary / secondary special,Married,With parents,-19876,-499,1,0,0,0,Security staff,2,0
5088685,M,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-18719,-1473,1,1,1,0,Laborers,3,0
5088686,M,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-18719,-1473,1,1,1,0,Laborers,3,0
5088687,M,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-18719,-1473,1,1,1,0,Laborers,3,0
5088688,M,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-18719,-1473,1,1,1,0,Laborers,3,0
5088689,M,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-18719,-1473,1,1,1,0,Laborers,3,0
5088690,M,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-18719,-1473,1,1,1,0,Laborers,3,0
5088691,M,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-18719,-1473,1,1,1,0,Laborers,3,0
5088692,M,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-18719,-1473,1,1,1,0,Laborers,3,0
5088696,F,Y,Y,0,252000,Working,Secondary / secondary special,Married,House / apartment,-17562,-1261,1,0,0,0,Medicine staff,2,0
5088697,F,Y,Y,0,252000,Working,Secondary / secondary special,Married,House / apartment,-17562,-1261,1,0,0,0,Medicine staff,2,0
5088698,F,Y,Y,0,252000,Working,Secondary / secondary special,Married,House / apartment,-17562,-1261,1,0,0,0,Medicine staff,2,0
5088699,F,Y,Y,0,252000,Working,Secondary / secondary special,Married,House / apartment,-17562,-1261,1,0,0,0,Medicine staff,2,0
5088700,F,Y,Y,0,252000,Working,Secondary / secondary special,Married,House / apartment,-17562,-1261,1,0,0,0,Medicine staff,2,0
5088701,F,Y,Y,0,252000,Working,Secondary / secondary special,Married,House / apartment,-17562,-1261,1,0,0,0,Medicine staff,2,0
5088702,F,Y,Y,1,157500,Working,Higher education,Single / not married,House / apartment,-14649,-1534,1,0,0,0,None,2,0
5088703,F,Y,Y,1,157500,Working,Higher education,Single / not married,House / apartment,-14649,-1534,1,0,0,0,None,2,0
5088704,F,Y,Y,1,157500,Working,Higher education,Single / not married,House / apartment,-14649,-1534,1,0,0,0,None,2,0
5088706,F,N,Y,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,None,2,0
5088707,F,N,Y,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,None,2,0
5088708,F,N,Y,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,None,2,0
5088709,F,N,Y,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,None,2,0
5088710,F,N,Y,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,None,2,0
5088711,F,N,Y,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,None,2,0
5088712,F,N,Y,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,None,2,0
5088713,F,N,Y,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,None,2,0
5088714,F,N,Y,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,None,2,0
5088715,F,N,Y,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,None,2,0
5088716,F,N,Y,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,None,2,0
5088717,F,N,Y,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,None,2,0
5088718,F,N,Y,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,None,2,0
5088719,F,N,Y,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,None,2,0
5088720,F,N,Y,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,None,2,0
5088721,F,N,Y,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,None,2,0
5088722,F,N,Y,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,None,2,0
5088723,F,N,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,-16691,-1291,1,0,0,0,High skill tech staff,3,0
5088724,F,N,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,-16691,-1291,1,0,0,0,High skill tech staff,3,0
5088725,F,N,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,-16691,-1291,1,0,0,0,High skill tech staff,3,0
5088726,F,N,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,-16691,-1291,1,0,0,0,High skill tech staff,3,0
5088727,F,N,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,-16691,-1291,1,0,0,0,High skill tech staff,3,0
5088728,F,N,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,-16691,-1291,1,0,0,0,High skill tech staff,3,0
5088732,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-18796,-4637,1,0,0,0,Laborers,2,0
5088733,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-18796,-4637,1,0,0,0,Laborers,2,0
5088734,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-18796,-4637,1,0,0,0,Laborers,2,0
5088736,F,Y,N,0,112500,Working,Secondary / secondary special,Separated,House / apartment,-19670,-2446,1,0,0,0,None,1,0
5088737,F,Y,N,0,112500,Working,Secondary / secondary special,Separated,House / apartment,-19670,-2446,1,0,0,0,None,1,0
5088738,F,Y,N,0,112500,Working,Secondary / secondary special,Separated,House / apartment,-19670,-2446,1,0,0,0,None,1,0
5088739,F,Y,N,0,112500,Working,Secondary / secondary special,Separated,House / apartment,-19670,-2446,1,0,0,0,None,1,0
5088773,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21943,365243,1,0,0,0,None,1,0
5088774,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21943,365243,1,0,0,0,None,1,0
5088775,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21943,365243,1,0,0,0,None,1,0
5088777,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21943,365243,1,0,0,0,None,1,0
5088778,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21943,365243,1,0,0,0,None,1,0
5088784,M,N,N,1,225000,Working,Secondary / secondary special,Married,House / apartment,-13676,-1016,1,1,1,0,Laborers,3,0
5088785,F,N,Y,1,135000,Commercial associate,Higher education,Married,House / apartment,-10522,-895,1,0,0,0,None,3,0
5088786,F,N,Y,1,135000,Commercial associate,Higher education,Married,House / apartment,-10522,-895,1,0,0,0,None,3,0
5088787,F,N,Y,1,135000,Commercial associate,Higher education,Married,House / apartment,-10522,-895,1,0,0,0,None,3,0
5088805,M,Y,Y,0,225000,State servant,Secondary / secondary special,Married,House / apartment,-13718,-3694,1,1,1,0,High skill tech staff,2,0
5088807,M,Y,Y,0,225000,State servant,Secondary / secondary special,Married,House / apartment,-13718,-3694,1,1,1,0,High skill tech staff,2,0
5088808,M,Y,Y,0,225000,State servant,Secondary / secondary special,Married,House / apartment,-13718,-3694,1,1,1,0,High skill tech staff,2,0
5088809,M,Y,Y,0,225000,State servant,Secondary / secondary special,Married,House / apartment,-13718,-3694,1,1,1,0,High skill tech staff,2,0
5088810,M,Y,Y,0,225000,State servant,Secondary / secondary special,Married,House / apartment,-13718,-3694,1,1,1,0,High skill tech staff,2,0
5088811,M,Y,Y,0,225000,State servant,Secondary / secondary special,Married,House / apartment,-13718,-3694,1,1,1,0,High skill tech staff,2,0
5088812,M,Y,Y,0,225000,State servant,Secondary / secondary special,Married,House / apartment,-13718,-3694,1,1,1,0,High skill tech staff,2,0
5088813,M,Y,Y,0,225000,State servant,Secondary / secondary special,Married,House / apartment,-13718,-3694,1,1,1,0,High skill tech staff,2,0
5088815,F,N,Y,0,112500,Commercial associate,Higher education,Married,Municipal apartment,-14635,-2985,1,1,0,1,Sales staff,2,0
5088816,F,N,Y,0,126000,Working,Secondary / secondary special,Single / not married,With parents,-11426,-155,1,0,1,0,Core staff,1,0
5088819,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Separated,House / apartment,-22617,365243,1,0,1,0,None,1,0
5088821,F,N,Y,0,45000,Working,Secondary / secondary special,Married,House / apartment,-20106,-6303,1,0,0,0,Medicine staff,2,0
5088822,M,Y,Y,0,292500,Commercial associate,Higher education,Married,House / apartment,-11714,-765,1,0,1,0,High skill tech staff,2,0
5088824,M,Y,Y,0,292500,Commercial associate,Higher education,Married,House / apartment,-11714,-765,1,0,1,0,High skill tech staff,2,0
5088825,M,Y,Y,0,292500,Commercial associate,Higher education,Married,House / apartment,-11714,-765,1,0,1,0,High skill tech staff,2,0
5088826,M,Y,Y,0,292500,Commercial associate,Higher education,Married,House / apartment,-11714,-765,1,0,1,0,High skill tech staff,2,0
5088829,M,Y,Y,0,292500,Commercial associate,Higher education,Married,House / apartment,-11714,-765,1,0,1,0,High skill tech staff,2,0
5088831,F,N,Y,0,612000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,2,0
5088833,F,N,Y,0,612000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,2,0
5088834,F,N,Y,0,612000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,2,0
5088835,F,N,Y,0,612000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,2,0
5088836,F,N,Y,0,612000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,2,0
5088837,F,N,Y,0,612000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,2,0
5090817,F,N,Y,0,612000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,2,0
5090818,F,N,Y,0,612000,State servant,Secondary / secondary special,Married,House / apartment,-12563,-3715,1,0,0,1,Accountants,2,0
5088844,F,N,Y,0,171000,Working,Higher education,Single / not married,House / apartment,-10224,-2073,1,0,0,0,Laborers,1,0
5088845,F,N,Y,0,171000,Working,Higher education,Single / not married,House / apartment,-10224,-2073,1,0,0,0,Laborers,1,0
5088848,F,N,Y,0,171000,Working,Higher education,Single / not married,House / apartment,-10224,-2073,1,0,0,0,Laborers,1,0
5088850,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,-11353,-2316,1,0,0,1,Accountants,2,0
5088851,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,-11353,-2316,1,0,0,1,Accountants,2,0
5088852,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,-11353,-2316,1,0,0,1,Accountants,2,0
5088853,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,-11353,-2316,1,0,0,1,Accountants,2,0
5088854,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,-11353,-2316,1,0,0,1,Accountants,2,0
5088855,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,-11353,-2316,1,0,0,1,Accountants,2,0
5088856,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,-11353,-2316,1,0,0,1,Accountants,2,0
5090847,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,-11353,-2316,1,0,0,1,Accountants,2,0
5088857,F,Y,Y,2,180000,Commercial associate,Higher education,Married,House / apartment,-12002,-1251,1,1,0,0,Managers,4,0
5088858,F,Y,Y,2,180000,Commercial associate,Higher education,Married,House / apartment,-12002,-1251,1,1,0,0,Managers,4,0
5088859,F,Y,Y,2,180000,Commercial associate,Higher education,Married,House / apartment,-12002,-1251,1,1,0,0,Managers,4,0
5088861,F,Y,Y,0,270000,Working,Higher education,Married,House / apartment,-20643,-6456,1,0,0,1,Core staff,2,0
5088862,F,Y,Y,0,270000,Working,Higher education,Married,House / apartment,-20643,-6456,1,0,0,1,Core staff,2,0
5088863,F,Y,Y,0,270000,Working,Higher education,Married,House / apartment,-20643,-6456,1,0,0,1,Core staff,2,0
5088866,F,Y,Y,0,270000,Working,Higher education,Married,House / apartment,-20643,-6456,1,0,0,1,Core staff,2,0
5088868,F,Y,Y,0,270000,Working,Higher education,Married,House / apartment,-20643,-6456,1,0,0,1,Core staff,2,0
5090849,F,Y,Y,0,270000,Working,Higher education,Married,House / apartment,-20643,-6456,1,0,0,1,Core staff,2,0
5090851,F,Y,Y,0,270000,Working,Higher education,Married,House / apartment,-20643,-6456,1,0,0,1,Core staff,2,0
5088870,F,N,Y,0,166500,Working,Secondary / secondary special,Single / not married,With parents,-9640,-612,1,0,0,1,Sales staff,1,0
5088871,F,N,Y,0,166500,Working,Secondary / secondary special,Single / not married,With parents,-9640,-612,1,0,0,1,Sales staff,1,0
5088872,F,N,Y,0,166500,Working,Secondary / secondary special,Single / not married,With parents,-9640,-612,1,0,0,1,Sales staff,1,0
5088875,F,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15375,-3200,1,0,0,1,Laborers,2,0
5088876,F,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15375,-3200,1,0,0,1,Laborers,2,0
5088878,F,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15375,-3200,1,0,0,1,Laborers,2,0
5088879,F,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15375,-3200,1,0,0,1,Laborers,2,0
5088880,F,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15375,-3200,1,0,0,1,Laborers,2,0
5088882,F,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15375,-3200,1,0,0,1,Laborers,2,0
5088884,F,N,Y,0,171000,Working,Secondary / secondary special,Single / not married,Rented apartment,-16938,-673,1,0,0,0,Laborers,1,0
5088886,F,N,Y,0,171000,Working,Secondary / secondary special,Single / not married,Rented apartment,-16938,-673,1,0,0,0,Laborers,1,0
5088887,F,N,Y,0,171000,Working,Secondary / secondary special,Single / not married,Rented apartment,-16938,-673,1,0,0,0,Laborers,1,0
